0.7142857142857153, 8.169811320754718
4.285714285714292, 8.254716981132077
9.285714285714292, 8.339622641509436
12.857142857142861, 8.382075471698114
17.142857142857146, 8.424528301886793
21.42857142857143, 8.424528301886793
26.428571428571438, 8.424528301886793
30.714285714285715, 8.382075471698114
35, 8.339622641509436
39.28571428571429, 8.297169811320757
43.571428571428584, 8.2122641509434
47.85714285714286, 8.127358490566039
51.42857142857143, 8.042452830188681
55.71428571428572, 7.872641509433963
59.28571428571429, 7.7452830188679265
62.85714285714286, 7.61792452830189
67.14285714285715, 7.448113207547172
70.00000000000001, 7.278301886792454
73.57142857142858, 7.150943396226417
78.57142857142858, 6.8962264150943415
82.14285714285717, 6.7264150943396235
85, 6.556603773584907
88.57142857142858, 6.386792452830191
91.42857142857144, 6.216981132075475
95.00000000000001, 6.004716981132077
97.85714285714288, 5.834905660377363
101.42857142857143, 5.622641509433965
104.28571428571429, 5.452830188679247
107.14285714285715, 5.240566037735853
110.00000000000001, 5.070754716981135
113.5714285714286, 4.858490566037741
116.42857142857143, 4.688679245283023
120.00000000000001, 4.476415094339625
122.85714285714288, 4.306603773584911
125.71428571428574, 4.094339622641513
129.28571428571428, 3.924528301886795
132.14285714285717, 3.7122641509433976
135, 3.542452830188683
138.5714285714286, 3.372641509433965
141.42857142857144, 3.202830188679247
145, 2.990566037735853
148.57142857142856, 2.820754716981135
150.71428571428572, 2.6933962264150964
153.5714285714286, 2.566037735849058
157.14285714285717, 2.3962264150943433
160.71428571428572, 2.2264150943396253
164.28571428571428, 2.0990566037735867
167.8571428571429, 1.9716981132075482
172.14285714285717, 1.8018867924528301
175.71428571428572, 1.6745283018867951
179.28571428571433, 1.589622641509436
184.28571428571428, 1.4622641509433976
188.5714285714286, 1.419811320754718
192.8571428571429, 1.3349056603773626
197.14285714285717, 1.292452830188683
201.42857142857144, 1.292452830188683
206.42857142857144, 1.292452830188683
210.71428571428572, 1.292452830188683
214.28571428571433, 1.3349056603773626
219.28571428571433, 1.419811320754718
223.5714285714286, 1.4622641509433976
230, 1.6320754716981156
233.57142857142856, 1.7169811320754746
237.14285714285717, 1.8443396226415132
241.42857142857144, 2.0141509433962277
245, 2.1415094339622662
248.57142857142856, 2.3113207547169843
252.14285714285717, 2.438679245283023
255.71428571428572, 2.608490566037741
258.5714285714286, 2.7783018867924554
262.1428571428571, 2.94811320754717
265.7142857142857, 3.160377358490571
269.2857142857143, 3.3301886792452855
272.14285714285717, 3.5
275.7142857142857, 3.7122641509433976
278.57142857142856, 3.8820754716981156
281.42857142857144, 4.05188679245283
285, 4.264150943396228
287.85714285714283, 4.433962264150946
290.7142857142857, 4.60377358490566
294.28571428571433, 4.816037735849058
296.42857142857144, 4.985849056603776
300, 5.19811320754717
303.5714285714286, 5.4103773584905674
306.42857142857144, 5.5801886792452855
309.2857142857143, 5.792452830188683
312.8571428571429, 5.962264150943398
315.7142857142857, 6.132075471698114
319.2857142857143, 6.344339622641511
322.14285714285717, 6.5141509433962295
325.7142857142857, 6.683962264150946
328.57142857142856, 6.853773584905662
332.85714285714283, 7.06603773584906
335.7142857142857, 7.193396226415096
339.28571428571433, 7.363207547169814
342.8571428571429, 7.490566037735851
347.14285714285717, 7.660377358490569
350.7142857142857, 7.787735849056606
355, 7.9575471698113205
358.57142857142856, 8.042452830188681
