	date	lat [deg]	wlong [deg]	Moon S3 [deg]	spot brightness [kR]	local background [kR]
0	2014-01-16T00:03:53	0.0	0.0	178.82592174732534	0.0	0.0
1	2014-01-16T00:04:03	0.0	0.0	178.91505773702767	0.0	0.0
2	2014-01-16T00:04:13	0.0	0.0	179.0041937125245	0.0	0.0
3	2014-01-16T00:04:23	0.0	0.0	179.09332967207425	0.0	0.0
4	2014-01-16T00:04:33	52.83796722277716	172.93408759880575	179.18246561490744	68.26485462252505	29.375410079956055
5	2014-01-16T00:05:43	0.0	0.0	179.8064167941477	0.0	0.0
6	2014-01-16T00:05:53	53.14332503151285	173.35113213789649	179.8955526163462	76.71860260197968	63.1388053894043
7	2014-01-16T00:06:03	53.07453171958164	172.93646023034628	179.98468842414687	68.73466145680237	55.100914001464844
8	2014-01-16T00:06:13	53.09942362303242	173.24264635508843	180.07382421671107	79.5410272372192	68.99553680419922
9	2014-01-16T00:06:23	53.11516459008895	173.0994189002659	180.16295999479854	91.37166492459903	48.797508239746094
10	2014-01-16T00:06:33	53.09674111055251	173.5433368565008	180.25209575854277	80.51540529556978	61.25360107421875
11	2014-01-16T00:06:43	53.108836838048894	173.24695053653568	180.3412315077312	129.47428691693753	46.79469299316406
12	2014-01-16T00:07:43	53.34428023318312	173.38988879121746	180.87604569419867	78.93063036741302	44.029029846191406
13	2014-01-16T00:07:53	0.0	0.0	180.9651813412184	0.0	0.0
14	2014-01-16T00:08:03	0.0	0.0	181.05431697447705	0.0	0.0
15	2014-01-16T00:08:13	0.0	0.0	181.14345259244075	0.0	0.0
16	2014-01-16T00:10:33	53.35308574216976	174.39905905344045	182.39134973913784	77.24996032187903	58.74995040893555
17	2014-01-16T00:10:43	53.36373506258508	174.45928686398466	182.48048514099327	77.37569417373214	57.543792724609375
18	2014-01-16T00:10:53	53.09378095962559	174.57165464345135	182.56962052817116	52.05965306774212	48.05255889892578
19	2014-01-16T00:11:03	0.0	0.0	182.65875590156986	0.0	0.0
20	2014-01-16T00:11:13	0.0	0.0	182.74789126041998	0.0	0.0
21	2014-01-16T00:11:23	0.0	0.0	182.83702660297985	0.0	0.0
22	2014-01-16T00:11:33	0.0	0.0	182.92616193334416	0.0	0.0
23	2014-01-16T00:11:43	0.0	0.0	183.01529724754715	0.0	0.0
24	2014-01-16T00:11:53	53.39167237310697	174.54402524768113	183.10443254794666	133.94836505219905	53.422035217285156
25	2014-01-16T00:12:03	53.37475495110264	174.49897040476094	183.1935678321058	94.57793219211922	52.65656280517578
26	2014-01-16T00:12:43	53.596818282635695	174.49261897961608	183.55010882104267	100.23338035122272	66.25061416625977
27	2014-01-16T00:12:53	53.58548695186497	174.69163026949843	183.6392440296948	102.2651161146724	84.0400390625
28	2014-01-16T00:13:03	53.09281209662243	174.7045659718441	183.72837922464828	89.74770504128188	46.83338928222656
29	2014-01-16T00:13:13	0.0	0.0	183.81751440409204	0.0	0.0
30	2014-01-16T00:13:23	53.26517223928698	175.06620444979777	183.9066495673955	80.16937050282093	56.66310119628906
31	2014-01-16T00:13:33	0.0	0.0	183.99578471601342	0.0	0.0
32	2014-01-16T00:13:43	0.0	0.0	184.0849198484812	0.0	0.0
33	2014-01-16T00:33:25	54.37949772493221	179.98587367264923	194.62053965005936	70.77074150202563	100.00134658813477
34	2014-01-16T00:33:35	54.364768113456115	180.19022006439232	194.709671684072	72.67941293290468	108.8056869506836
35	2014-01-16T00:34:35	54.36846886763893	180.18789685339073	195.2444630305843	81.61504125745797	119.4820785522461
36	2014-01-16T00:34:45	54.376488030111396	180.24615538833555	195.3335947764293	87.10410748501175	100.64636993408203
37	2014-01-16T00:34:55	54.37116973989998	180.403327183639	195.42272647814042	66.44686190887349	105.60330200195312
38	2014-01-16T00:35:05	54.36297045537067	180.66141574371437	195.51185813890942	62.86692682268058	103.62548828125
39	2014-01-16T00:35:15	54.36500085604874	180.7399844549641	195.60098975629998	68.34728228125446	93.00631713867188
40	2014-01-16T00:35:25	0.0	0.0	195.69012132954293	0.0	0.0
41	2014-01-16T00:35:35	54.36918174615006	180.6205856058847	195.77925286030114	56.28093820697646	78.68112182617188
42	2014-01-16T00:35:45	54.62238915883278	180.30614059596726	195.86838434697196	86.6236827515566	74.0355224609375
43	2014-01-16T00:35:55	54.62413157002865	180.38881309797816	195.95751579114884	122.60296236368973	77.16301727294922
44	2014-01-16T00:36:05	0.0	0.0	196.04664718886647	0.0	0.0
45	2014-01-16T00:36:15	0.0	0.0	196.13577854171848	0.0	0.0
46	2014-01-16T00:36:25	54.61902132586374	180.67102923010404	196.22490985143696	77.15374547823754	99.5708122253418
47	2014-01-16T00:36:35	54.61975689500366	180.6963071215656	196.3140411155162	105.61007386767109	82.72840118408203
48	2014-01-16T00:36:45	0.0	0.0	196.4031723340209	0.0	0.0
49	2014-01-16T00:36:55	0.0	0.0	196.49230350694643	0.0	0.0
50	2014-01-16T00:37:05	0.0	0.0	196.5814346335239	0.0	0.0
51	2014-01-16T00:37:15	0.0	0.0	196.67056571381784	0.0	0.0
52	2014-01-16T00:37:25	0.0	0.0	196.75969674935277	0.0	0.0
53	2014-01-16T00:37:35	54.7193782680849	180.6896488656243	196.84882773616326	87.47214835445034	77.49873352050781
54	2014-01-16T00:37:45	54.61592055000051	180.96903962818467	196.9379586775797	69.35951839854057	90.0047836303711
55	2014-01-16T00:37:55	0.0	0.0	197.02708957026235	0.0	0.0
56	2014-01-16T00:38:05	0.0	0.0	197.11622041670825	0.0	0.0
57	2014-01-16T00:38:15	0.0	0.0	197.20535121455	0.0	0.0
58	2014-01-16T00:38:25	0.0	0.0	197.29448196454737	0.0	0.0
59	2014-01-16T00:38:35	0.0	0.0	197.38361266683472	0.0	0.0
60	2014-01-16T00:38:45	54.64353899383744	180.97720065612125	197.4727433196705	74.09761733701191	98.59156036376953
61	2014-01-16T00:38:55	54.80017566709865	180.9568108268114	197.56187392471767	69.77222944311593	105.41938781738281
62	2014-01-16T00:39:05	0.0	0.0	197.65100448127663	0.0	0.0
63	2014-01-16T00:39:15	0.0	0.0	197.74013498767522	0.0	0.0
64	2014-01-16T00:39:25	0.0	0.0	197.82926544397822	0.0	0.0
65	2014-01-16T00:39:35	54.61498735917766	181.6095668301317	197.91839585184863	90.01072263581786	66.93133544921875
66	2014-01-16T00:39:45	54.6069764796943	181.4002711124472	198.00752620794697	152.20956780213683	80.5732421875
67	2014-01-16T00:39:55	0.0	0.0	198.09665651483905	0.0	0.0
68	2014-01-16T00:40:05	0.0	0.0	198.18578677085304	0.0	0.0
