	date	lat [deg]	wlong [deg]	Moon S3 [deg]	spot brightness [kR]	local background [kR]
0	2022-09-28T21:12:52	0.0	0.0	82.01019595251879	0.0	0.0
1	2022-09-28T21:13:02	0.0	0.0	82.09901947439863	0.0	0.0
2	2022-09-28T21:13:12	0.0	0.0	82.18784303845588	0.0	0.0
3	2022-09-28T21:13:22	0.0	0.0	82.27666664524861	0.0	0.0
4	2022-09-28T21:13:32	0.0	0.0	82.36549029659554	0.0	0.0
5	2022-09-28T21:13:42	0.0	0.0	82.45431398847876	0.0	0.0
6	2022-09-28T21:13:52	60.60989919482543	138.45576583565375	82.54313772479142	27.210628010670344	27.651151657104492
7	2022-09-28T21:14:02	63.40310524975716	133.5201280400737	82.63196150234955	116.89090692746271	52.05282974243164
8	2022-09-28T21:14:12	63.41048106426822	133.60821497484537	82.72078532616452	152.63722278193808	41.77608871459961
9	2022-09-28T21:14:22	63.41120115747199	133.7056138337634	82.80960919124259	111.79120270773129	35.225032806396484
10	2022-09-28T21:14:32	63.21921668969572	133.69777461993897	82.8984331000937	69.6634647651956	45.43246078491211
11	2022-09-28T21:14:42	0.0	0.0	82.98725705189307	0.0	0.0
12	2022-09-28T21:14:52	0.0	0.0	83.0760810458156	0.0	0.0
13	2022-09-28T21:15:02	0.0	0.0	83.1649050843714	0.0	0.0
14	2022-09-28T21:15:12	0.0	0.0	83.25372916506801	0.0	0.0
15	2022-09-28T21:15:22	63.63852608828405	133.5900704088711	83.34255328874796	87.17019789959897	42.40290832519531
16	2022-09-28T21:15:32	63.63533352323148	133.63173902908287	83.43137745694533	92.27809235055456	38.911441802978516
17	2022-09-28T21:15:42	63.209395188708044	133.43749030430732	83.52020166745211	83.07208705353425	39.55257797241211
18	2022-09-28T21:15:52	63.20836836713936	133.68171522188533	83.60902592096865	73.152025619026	39.34163284301758
19	2022-09-28T21:16:02	0.0	0.0	83.69785021597836	0.0	0.0
20	2022-09-28T21:16:12	63.12327395687892	133.97010945519182	83.78667455637441	90.81333803735224	22.480361938476562
21	2022-09-28T21:16:22	63.1131550171254	134.03053970122946	83.87549893813902	105.77246848771237	34.7984504699707
22	2022-09-28T21:16:32	62.90458480617272	134.0634500631795	83.96432336309073	116.85744141979985	44.47466278076172
23	2022-09-28T21:16:42	62.8938442369448	134.07989349060736	84.05314783109607	120.0450897362307	55.054012298583984
24	2022-09-28T21:16:52	62.89127042274604	134.17057121660883	84.14197234216385	138.86665161948568	36.2529411315918
25	2022-09-28T21:17:02	62.89961910953139	134.1776372055619	84.23079689477761	120.85847967141488	33.24722862243652
26	2022-09-28T21:17:12	62.8923501953923	134.1927166962955	84.31962149213878	97.6787504892385	33.998992919921875
27	2022-09-28T21:17:22	62.89064074909682	134.23424632079175	84.40844613175496	101.94456494541102	36.17312812805176
28	2022-09-28T21:17:32	62.73408228860692	134.24703446247338	84.49727081377726	113.21471741978439	31.280517578125
29	2022-09-28T21:17:42	62.738176712303144	134.33068390825733	84.58609553738054	136.37731303697996	27.41379165649414
30	2022-09-28T21:17:52	0.0	0.0	84.67492030576645	0.0	0.0
31	2022-09-28T21:18:02	62.87344234935705	134.11877657995524	84.76374511560874	68.02169435052731	51.352176666259766
32	2022-09-28T21:18:12	62.863693283006526	134.23199570333534	84.85256996636689	68.02139178428583	66.38401794433594
33	2022-09-28T21:18:22	62.877689026711835	134.2200992101236	84.94139486193392	85.58872821495089	55.25555229187012
34	2022-09-28T21:18:32	62.46618777213074	134.5855272362814	85.03021979829214	113.37892371962226	31.582107543945312
35	2022-09-28T21:18:42	0.0	0.0	85.1190447779516	0.0	0.0
36	2022-09-28T21:18:52	62.67184807851888	134.871350143122	85.20786979772818	115.37649144565162	37.47922897338867
37	2022-09-28T21:19:02	62.459775209958664	134.59612207929243	85.29669486151502	66.73429925832937	47.125240325927734
38	2022-09-28T21:19:12	0.0	0.0	85.38551996696187	0.0	0.0
39	2022-09-28T21:19:22	0.0	0.0	85.47434511421974	0.0	0.0
40	2022-09-28T21:19:32	62.4112330019361	134.8132415312336	85.56317030398881	93.43722099449651	22.58218002319336
41	2022-09-28T21:19:42	62.40914821966109	134.6622557180855	85.65199553461044	105.976750353369	33.838714599609375
42	2022-09-28T21:19:52	62.41003395939494	134.75983624373808	85.74082080721165	124.37202526617057	31.72576332092285
