	date	lat [deg]	wlong [deg]	Moon S3 [deg]	spot brightness [kR]	local background [kR]
0	2014-01-13T01:56:15	0.0	0.0	91.40618667185551	0.0	0.0
1	2014-01-13T01:56:25	0.0	0.0	91.4950981992714	0.0	0.0
2	2014-01-13T01:56:35	0.0	0.0	91.58400970797399	0.0	0.0
3	2014-01-13T01:56:45	0.0	0.0	91.67292120032799	0.0	0.0
4	2014-01-13T01:56:55	60.88927516550376	138.34761143784453	91.76183267397757	126.3632970933729	61.326908111572266
5	2014-01-13T01:57:05	60.875652743032774	138.46550872989906	91.85074413135779	143.35332139275687	70.56907653808594
6	2014-01-13T01:57:15	60.66919664411941	138.57948782308688	91.93965557156865	129.63458196553657	75.49189758300781
7	2014-01-13T01:57:25	60.667054983194866	138.54285557059742	92.0285669946852	104.48203151972369	66.19906997680664
8	2014-01-13T01:57:35	60.64068663994762	138.6049214455829	92.1174784007118	64.99261365234383	67.53770446777344
9	2014-01-13T01:57:45	0.0	0.0	92.20638978874837	0.0	0.0
10	2014-01-13T01:57:55	0.0	0.0	92.29530116046702	0.0	0.0
11	2014-01-13T01:58:05	0.0	0.0	92.38421251587202	0.0	0.0
12	2014-01-13T01:58:15	0.0	0.0	92.47312385330028	0.0	0.0
13	2014-01-13T01:58:25	0.0	0.0	92.56203517609119	0.0	0.0
14	2014-01-13T01:58:35	0.0	0.0	92.65094647924663	0.0	0.0
15	2014-01-13T01:58:45	0.0	0.0	92.73985776853672	0.0	0.0
16	2014-01-13T01:58:55	0.0	0.0	92.82876903986758	0.0	0.0
17	2014-01-13T01:59:05	0.0	0.0	92.91768029560379	0.0	0.0
18	2014-01-13T01:59:15	0.0	0.0	93.00659153429402	0.0	0.0
19	2014-01-13T01:59:25	59.87589709938	139.10413542629948	93.09550275739835	61.90264017905234	64.7330551147461
20	2014-01-13T01:59:35	60.07600461696521	138.99635025879485	93.18441396339486	93.47227223023901	49.47963333129883
21	2014-01-13T01:59:45	0.0	0.0	93.2733251530512	0.0	0.0
22	2014-01-13T01:59:55	0.0	0.0	93.36223632720551	0.0	0.0
23	2014-01-13T02:00:05	0.0	0.0	93.45114748419459	0.0	0.0
24	2014-01-13T02:00:15	0.0	0.0	93.5400586256905	0.0	0.0
25	2014-01-13T02:00:25	0.0	0.0	93.62896975079323	0.0	0.0
26	2014-01-13T02:00:35	0.0	0.0	93.71788085964839	0.0	0.0
27	2014-01-13T02:00:45	0.0	0.0	93.80679195295299	0.0	0.0
